timestamp,admissions,discharges,staff_count,flu_cases,bed_occupancy
2019-10-31 00:00:00,28,25,46,8,82.8
2019-10-31 01:00:00,29,28,49,5,72.1
2019-10-31 02:00:00,31,29,50,11,79.44
2019-10-31 03:00:00,30,26,51,6,87.86
2019-10-31 04:00:00,34,33,43,9,79.81
2019-10-31 05:00:00,33,31,42,8,90.61
2019-10-31 06:00:00,25,23,38,3,77.12
2019-10-31 07:00:00,22,22,34,2,84.42
2019-10-31 08:00:00,22,22,45,7,80.26
2019-10-31 09:00:00,24,22,51,9,76.73
2019-10-31 10:00:00,38,37,41,8,83.13
2019-10-31 11:00:00,28,24,46,7,83.53
2019-10-31 12:00:00,16,13,47,3,84.32
2019-10-31 13:00:00,21,20,42,7,82.32
2019-10-31 14:00:00,33,31,48,10,85.42
2019-10-31 15:00:00,26,22,58,11,89.12
2019-10-31 16:00:00,27,24,44,5,76.55
2019-10-31 17:00:00,25,23,46,5,77.38
2019-10-31 18:00:00,18,14,45,5,78.92
2019-10-31 19:00:00,25,21,35,5,78.0
2019-10-31 20:00:00,30,27,34,9,75.39
2019-10-31 21:00:00,29,27,45,7,81.46
2019-10-31 22:00:00,29,29,44,7,77.24
2019-10-31 23:00:00,27,26,41,5,84.61
2019-11-01 00:00:00,33,30,45,9,88.46
2019-11-01 01:00:00,31,30,48,9,80.79
2019-11-01 02:00:00,28,25,38,4,87.01
2019-11-01 03:00:00,26,26,41,8,80.08
2019-11-01 04:00:00,28,27,30,7,86.23
2019-11-01 05:00:00,20,16,48,4,90.58
2019-11-01 06:00:00,25,21,50,7,78.94
2019-11-01 07:00:00,21,20,46,3,84.22
2019-11-01 08:00:00,30,28,36,6,83.1
2019-11-01 09:00:00,31,27,50,9,81.16
2019-11-01 10:00:00,30,27,47,7,75.73
2019-11-01 11:00:00,32,30,41,7,82.0
2019-11-01 12:00:00,29,26,49,4,82.1
2019-11-01 13:00:00,27,27,47,7,77.5
2019-11-01 14:00:00,16,12,40,8,79.17
2019-11-01 15:00:00,31,31,38,5,91.91
2019-11-01 16:00:00,33,31,41,8,77.95
2019-11-01 17:00:00,25,22,45,6,85.72
2019-11-01 18:00:00,37,33,49,7,83.4
2019-11-01 19:00:00,30,29,41,6,84.68
2019-11-01 20:00:00,31,31,42,11,67.86
2019-11-01 21:00:00,27,23,40,13,91.1
2019-11-01 22:00:00,30,29,49,7,77.2
2019-11-01 23:00:00,20,18,48,6,76.8
2019-11-02 00:00:00,31,30,42,7,88.89
2019-11-02 01:00:00,19,17,38,6,83.18
2019-11-02 02:00:00,29,29,45,8,80.36
2019-11-02 03:00:00,24,23,36,6,74.98
2019-11-02 04:00:00,24,21,38,7,78.95
2019-11-02 05:00:00,30,27,49,7,86.37
2019-11-02 06:00:00,22,19,55,5,83.38
2019-11-02 07:00:00,24,22,34,4,72.41
2019-11-02 08:00:00,28,27,47,9,85.95
2019-11-02 09:00:00,24,20,31,8,80.82
2019-11-02 10:00:00,21,20,44,6,86.41
2019-11-02 11:00:00,25,24,41,6,79.96
2019-11-02 12:00:00,21,21,47,6,80.66
2019-11-02 13:00:00,24,20,46,5,87.62
2019-11-02 14:00:00,28,25,49,7,80.44
2019-11-02 15:00:00,18,16,38,7,78.53
2019-11-02 16:00:00,20,16,47,2,76.54
2019-11-02 17:00:00,27,24,46,8,82.97
2019-11-02 18:00:00,24,22,44,7,79.62
2019-11-02 19:00:00,33,29,49,11,85.61
2019-11-02 20:00:00,29,27,51,6,80.2
2019-11-02 21:00:00,34,32,45,10,83.74
2019-11-02 22:00:00,40,37,36,9,84.17
2019-11-02 23:00:00,24,24,50,6,76.92
2019-11-03 00:00:00,26,23,44,8,87.54
2019-11-03 01:00:00,33,29,47,11,79.36
2019-11-03 02:00:00,30,27,44,9,73.96
2019-11-03 03:00:00,18,15,36,3,80.98
2019-11-03 04:00:00,31,28,41,9,73.68
2019-11-03 05:00:00,27,23,49,11,83.71
2019-11-03 06:00:00,23,19,39,6,79.7
2019-11-03 07:00:00,24,22,43,7,86.59
2019-11-03 08:00:00,29,27,50,4,82.53
2019-11-03 09:00:00,32,28,49,7,74.36
2019-11-03 10:00:00,24,22,53,4,81.92
2019-11-03 11:00:00,22,19,44,2,93.53
2019-11-03 12:00:00,23,22,47,6,86.01
2019-11-03 13:00:00,26,25,46,7,86.52
2019-11-03 14:00:00,33,31,36,7,90.35
2019-11-03 15:00:00,27,25,50,7,85.05
2019-11-03 16:00:00,29,29,44,7,77.75
2019-11-03 17:00:00,20,17,45,8,87.3
2019-11-03 18:00:00,32,29,47,10,85.98
2019-11-03 19:00:00,37,37,44,8,77.92
2019-11-03 20:00:00,24,24,37,4,76.99
2019-11-03 21:00:00,22,21,37,7,81.43
2019-11-03 22:00:00,30,27,44,3,74.18
2019-11-03 23:00:00,15,12,42,5,79.05
2019-11-04 00:00:00,33,29,43,12,84.09
2019-11-04 01:00:00,20,17,39,5,75.24
2019-11-04 02:00:00,28,27,40,8,80.56
2019-11-04 03:00:00,26,25,40,5,72.63
2019-11-04 04:00:00,23,23,42,5,73.22
2019-11-04 05:00:00,27,26,43,8,70.36
2019-11-04 06:00:00,32,31,49,7,83.97
2019-11-04 07:00:00,24,20,50,7,79.69
2019-11-04 08:00:00,25,24,51,5,91.31
2019-11-04 09:00:00,18,16,44,6,78.91
2019-11-04 10:00:00,19,17,42,6,80.54
2019-11-04 11:00:00,33,33,38,9,79.25
2019-11-04 12:00:00,30,27,46,5,75.71
2019-11-04 13:00:00,29,26,44,4,83.31
2019-11-04 14:00:00,19,15,45,6,83.13
2019-11-04 15:00:00,27,26,46,6,80.71
2019-11-04 16:00:00,34,33,50,6,78.62
2019-11-04 17:00:00,25,24,47,4,80.45
2019-11-04 18:00:00,34,33,46,8,73.97
2019-11-04 19:00:00,25,24,40,9,84.45
2019-11-04 20:00:00,36,34,52,9,80.51
2019-11-04 21:00:00,26,22,44,6,90.28
2019-11-04 22:00:00,28,28,44,6,82.14
2019-11-04 23:00:00,39,39,47,6,79.4
2019-11-05 00:00:00,25,23,41,7,82.11
2019-11-05 01:00:00,19,18,48,9,83.73
2019-11-05 02:00:00,33,32,53,8,84.68
2019-11-05 03:00:00,28,25,42,5,80.73
2019-11-05 04:00:00,30,30,45,10,82.45
2019-11-05 05:00:00,28,25,42,6,81.32
2019-11-05 06:00:00,22,22,46,6,88.57
2019-11-05 07:00:00,28,25,47,3,82.67
2019-11-05 08:00:00,18,17,47,5,87.45
2019-11-05 09:00:00,22,21,48,7,84.66
2019-11-05 10:00:00,30,29,38,8,82.97
2019-11-05 11:00:00,30,26,48,9,88.38
2019-11-05 12:00:00,26,23,45,7,83.87
2019-11-05 13:00:00,26,22,55,10,75.81
2019-11-05 14:00:00,22,18,43,5,81.14
2019-11-05 15:00:00,27,24,54,7,81.88
2019-11-05 16:00:00,19,18,50,4,81.81
2019-11-05 17:00:00,28,26,49,7,85.69
2019-11-05 18:00:00,17,17,45,4,76.56
2019-11-05 19:00:00,23,20,52,8,72.54
2019-11-05 20:00:00,29,28,40,9,78.42
2019-11-05 21:00:00,26,22,48,5,85.3
2019-11-05 22:00:00,22,21,54,6,80.54
2019-11-05 23:00:00,27,24,43,7,77.4
2019-11-06 00:00:00,30,27,47,8,84.69
2019-11-06 01:00:00,28,28,40,8,81.57
2019-11-06 02:00:00,31,31,54,7,79.21
2019-11-06 03:00:00,26,23,43,6,96.2
2019-11-06 04:00:00,30,30,44,9,72.31
2019-11-06 05:00:00,26,22,42,8,78.45
2019-11-06 06:00:00,28,27,43,6,83.74
2019-11-06 07:00:00,21,19,43,7,81.49
2019-11-06 08:00:00,26,25,47,9,78.43
2019-11-06 09:00:00,26,25,43,5,76.1
2019-11-06 10:00:00,25,22,33,6,75.3
2019-11-06 11:00:00,34,32,47,5,85.6
2019-11-06 12:00:00,29,29,53,8,79.43
2019-11-06 13:00:00,25,25,37,10,83.95
2019-11-06 14:00:00,28,27,47,4,72.83
2019-11-06 15:00:00,21,18,59,10,88.11
2019-11-06 16:00:00,23,21,43,3,84.45
2019-11-06 17:00:00,31,28,44,9,79.12
2019-11-06 18:00:00,27,25,41,11,84.24
2019-11-06 19:00:00,30,28,50,10,84.03
2019-11-06 20:00:00,21,21,49,5,84.43
2019-11-06 21:00:00,21,20,40,5,78.58
2019-11-06 22:00:00,32,32,46,7,74.61
2019-11-06 23:00:00,33,30,41,10,75.07
2019-11-07 00:00:00,31,31,41,8,76.98
2019-11-07 01:00:00,26,25,41,7,71.95
2019-11-07 02:00:00,41,37,42,16,86.02
2019-11-07 03:00:00,24,24,41,7,77.76
2019-11-07 04:00:00,19,16,45,4,76.69
2019-11-07 05:00:00,33,32,53,10,85.13
2019-11-07 06:00:00,27,24,41,6,83.9
2019-11-07 07:00:00,28,26,41,6,80.86
2019-11-07 08:00:00,24,23,47,6,88.82
2019-11-07 09:00:00,31,29,42,8,85.34
2019-11-07 10:00:00,21,20,40,5,80.94
2019-11-07 11:00:00,30,26,46,8,83.49
2019-11-07 12:00:00,24,20,44,5,74.55
2019-11-07 13:00:00,32,31,43,8,73.65
2019-11-07 14:00:00,25,23,49,5,75.29
2019-11-07 15:00:00,29,27,43,8,72.16
2019-11-07 16:00:00,22,19,50,6,79.52
2019-11-07 17:00:00,22,21,46,9,91.01
2019-11-07 18:00:00,24,22,37,7,78.87
2019-11-07 19:00:00,35,34,46,12,82.13
2019-11-07 20:00:00,27,23,42,9,85.94
2019-11-07 21:00:00,25,23,38,4,79.97
2019-11-07 22:00:00,22,20,44,7,82.01
2019-11-07 23:00:00,19,15,42,8,81.02
2019-11-08 00:00:00,19,16,56,6,78.65
2019-11-08 01:00:00,18,17,43,7,81.13
2019-11-08 02:00:00,25,24,46,8,78.69
2019-11-08 03:00:00,20,19,40,10,77.22
2019-11-08 04:00:00,35,34,44,9,79.39
2019-11-08 05:00:00,25,25,47,6,76.0
2019-11-08 06:00:00,27,23,57,8,88.78
2019-11-08 07:00:00,27,24,46,6,86.47
2019-11-08 08:00:00,32,28,37,7,87.14
2019-11-08 09:00:00,32,31,52,12,79.19
2019-11-08 10:00:00,20,20,49,5,74.09
2019-11-08 11:00:00,22,22,31,5,84.41
2019-11-08 12:00:00,29,25,37,8,74.18
2019-11-08 13:00:00,30,28,42,6,87.92
2019-11-08 14:00:00,30,27,40,8,91.91
2019-11-08 15:00:00,26,26,44,8,85.24
2019-11-08 16:00:00,29,28,42,10,80.75
2019-11-08 17:00:00,33,31,49,9,75.41
2019-11-08 18:00:00,14,11,50,5,80.2
2019-11-08 19:00:00,25,24,38,7,78.71
2019-11-08 20:00:00,26,22,55,5,84.5
2019-11-08 21:00:00,24,24,52,9,81.01
2019-11-08 22:00:00,26,22,30,5,90.61
2019-11-08 23:00:00,33,31,40,6,79.61
2019-11-09 00:00:00,28,28,39,8,85.03
2019-11-09 01:00:00,33,32,40,7,81.71
2019-11-09 02:00:00,23,21,32,9,80.74
2019-11-09 03:00:00,24,21,45,8,83.22
2019-11-09 04:00:00,29,28,41,5,84.07
2019-11-09 05:00:00,22,19,47,5,73.9
2019-11-09 06:00:00,24,24,56,5,74.19
2019-11-09 07:00:00,28,25,53,7,76.15
2019-11-09 08:00:00,31,31,41,8,81.93
2019-11-09 09:00:00,27,24,44,9,85.01
2019-11-09 10:00:00,17,13,48,4,77.37
2019-11-09 11:00:00,27,23,54,5,85.41
2019-11-09 12:00:00,24,22,45,2,80.08
2019-11-09 13:00:00,25,22,39,6,82.16
2019-11-09 14:00:00,28,28,48,6,82.99
2019-11-09 15:00:00,22,21,38,6,77.8
2019-11-09 16:00:00,19,19,38,2,83.09
2019-11-09 17:00:00,39,35,50,8,92.96
2019-11-09 18:00:00,29,28,51,4,79.69
2019-11-09 19:00:00,22,19,53,7,88.03
2019-11-09 20:00:00,25,21,52,5,86.68
2019-11-09 21:00:00,20,17,48,4,79.58
2019-11-09 22:00:00,31,27,42,10,86.77
2019-11-09 23:00:00,25,22,37,5,79.9
2019-11-10 00:00:00,29,25,44,9,88.65
2019-11-10 01:00:00,28,26,43,7,88.66
2019-11-10 02:00:00,23,23,44,3,79.78
2019-11-10 03:00:00,34,34,44,10,75.86
2019-11-10 04:00:00,24,21,42,5,85.36
2019-11-10 05:00:00,30,27,46,7,81.13
2019-11-10 06:00:00,28,27,39,9,80.82
2019-11-10 07:00:00,31,30,47,10,80.13
2019-11-10 08:00:00,34,34,38,6,86.48
2019-11-10 09:00:00,34,34,46,8,78.13
2019-11-10 10:00:00,34,32,43,7,80.73
2019-11-10 11:00:00,19,16,47,6,88.36
2019-11-10 12:00:00,22,19,52,7,79.99
2019-11-10 13:00:00,31,31,34,7,77.57
2019-11-10 14:00:00,26,23,43,7,86.13
2019-11-10 15:00:00,24,23,46,7,83.5
2019-11-10 16:00:00,17,14,43,6,75.12
2019-11-10 17:00:00,27,26,45,7,73.73
2019-11-10 18:00:00,27,23,45,4,85.18
2019-11-10 19:00:00,19,16,52,3,77.09
2019-11-10 20:00:00,28,24,37,12,84.62
2019-11-10 21:00:00,30,30,36,9,76.6
2019-11-10 22:00:00,35,32,46,9,88.34
2019-11-10 23:00:00,24,22,51,2,83.37
2019-11-11 00:00:00,26,24,50,8,74.82
2019-11-11 01:00:00,23,19,42,7,85.01
2019-11-11 02:00:00,31,29,38,4,85.71
2019-11-11 03:00:00,32,31,47,10,81.54
2019-11-11 04:00:00,38,38,47,8,77.33
2019-11-11 05:00:00,27,26,37,6,83.08
2019-11-11 06:00:00,24,24,41,5,83.57
2019-11-11 07:00:00,16,14,46,7,84.08
2019-11-11 08:00:00,27,27,45,7,79.61
2019-11-11 09:00:00,28,27,51,2,85.36
2019-11-11 10:00:00,28,24,46,8,76.55
2019-11-11 11:00:00,23,19,38,5,76.45
2019-11-11 12:00:00,25,22,46,5,80.69
2019-11-11 13:00:00,29,28,37,7,89.36
2019-11-11 14:00:00,22,21,47,3,89.1
2019-11-11 15:00:00,23,19,43,6,89.84
2019-11-11 16:00:00,23,21,56,3,81.64
2019-11-11 17:00:00,29,25,47,6,74.15
2019-11-11 18:00:00,23,20,51,6,84.56
2019-11-11 19:00:00,27,24,44,2,79.11
2019-11-11 20:00:00,28,27,42,8,84.47
2019-11-11 21:00:00,22,21,47,4,82.93
2019-11-11 22:00:00,21,18,42,5,92.43
2019-11-11 23:00:00,24,23,46,3,90.03
2019-11-12 00:00:00,29,29,40,6,76.47
2019-11-12 01:00:00,21,18,54,5,82.76
2019-11-12 02:00:00,21,18,45,7,80.94
2019-11-12 03:00:00,22,21,41,3,78.44
2019-11-12 04:00:00,17,17,42,3,80.19
2019-11-12 05:00:00,23,20,49,8,73.19
2019-11-12 06:00:00,21,21,45,3,76.97
2019-11-12 07:00:00,24,21,40,8,87.74
2019-11-12 08:00:00,16,16,51,3,64.28
2019-11-12 09:00:00,30,26,45,8,74.86
2019-11-12 10:00:00,29,26,46,8,87.88
2019-11-12 11:00:00,23,23,41,7,86.66
2019-11-12 12:00:00,22,18,43,8,76.31
2019-11-12 13:00:00,36,35,44,8,86.51
2019-11-12 14:00:00,26,24,40,5,86.37
2019-11-12 15:00:00,31,31,33,5,81.06
2019-11-12 16:00:00,19,15,52,3,81.72
2019-11-12 17:00:00,23,20,37,4,86.58
2019-11-12 18:00:00,23,19,41,5,81.82
2019-11-12 19:00:00,27,25,42,6,82.45
2019-11-12 20:00:00,30,28,53,4,86.31
2019-11-12 21:00:00,32,30,43,5,78.52
2019-11-12 22:00:00,29,28,46,3,79.04
2019-11-12 23:00:00,31,31,48,7,87.17
2019-11-13 00:00:00,31,28,51,5,76.83
2019-11-13 01:00:00,28,28,41,4,83.9
2019-11-13 02:00:00,30,30,47,8,80.78
2019-11-13 03:00:00,22,21,41,6,83.52
2019-11-13 04:00:00,35,32,36,10,82.99
2019-11-13 05:00:00,27,26,44,8,77.35
2019-11-13 06:00:00,25,22,41,4,72.82
2019-11-13 07:00:00,26,22,53,5,75.88
2019-11-13 08:00:00,23,20,52,9,80.0
2019-11-13 09:00:00,35,34,50,8,84.97
2019-11-13 10:00:00,28,24,45,6,84.79
2019-11-13 11:00:00,17,14,44,4,87.56
2019-11-13 12:00:00,24,22,46,7,84.14
2019-11-13 13:00:00,25,24,44,3,80.62
2019-11-13 14:00:00,34,30,41,12,88.74
2019-11-13 15:00:00,23,21,42,5,82.88
2019-11-13 16:00:00,23,19,48,8,88.74
2019-11-13 17:00:00,27,24,55,8,83.17
2019-11-13 18:00:00,23,20,45,7,77.75
2019-11-13 19:00:00,29,25,45,8,85.13
2019-11-13 20:00:00,23,19,41,5,82.61
2019-11-13 21:00:00,22,19,36,3,77.03
2019-11-13 22:00:00,22,22,48,9,88.09
2019-11-13 23:00:00,21,17,40,6,82.86
2019-11-14 00:00:00,27,27,36,6,79.17
2019-11-14 01:00:00,23,20,52,4,78.34
2019-11-14 02:00:00,26,24,50,5,76.49
2019-11-14 03:00:00,25,23,36,3,81.85
2019-11-14 04:00:00,31,30,57,8,86.97
2019-11-14 05:00:00,33,32,37,7,84.8
2019-11-14 06:00:00,17,14,37,2,78.95
2019-11-14 07:00:00,22,18,35,5,83.83
2019-11-14 08:00:00,20,18,42,7,95.47
2019-11-14 09:00:00,33,29,51,8,80.63
2019-11-14 10:00:00,30,30,36,7,80.64
2019-11-14 11:00:00,24,21,41,5,86.47
2019-11-14 12:00:00,25,24,46,5,78.98
2019-11-14 13:00:00,23,20,42,11,74.0
2019-11-14 14:00:00,30,29,45,6,90.71
2019-11-14 15:00:00,28,25,49,9,81.26
2019-11-14 16:00:00,36,33,42,9,87.11
2019-11-14 17:00:00,33,32,40,4,78.51
2019-11-14 18:00:00,20,20,47,7,91.55
2019-11-14 19:00:00,30,27,45,8,91.14
2019-11-14 20:00:00,29,27,48,7,80.33
2019-11-14 21:00:00,33,30,49,6,82.76
2019-11-14 22:00:00,29,25,35,7,82.12
2019-11-14 23:00:00,28,26,40,3,82.27
2019-11-15 00:00:00,23,19,42,5,79.53
2019-11-15 01:00:00,22,21,42,5,79.36
2019-11-15 02:00:00,16,15,53,3,70.32
2019-11-15 03:00:00,21,20,31,4,78.85
2019-11-15 04:00:00,26,22,42,6,79.89
2019-11-15 05:00:00,22,21,39,6,78.14
2019-11-15 06:00:00,29,27,50,6,85.19
2019-11-15 07:00:00,23,22,40,9,79.81
2019-11-15 08:00:00,21,18,52,4,88.9
2019-11-15 09:00:00,23,19,44,4,80.35
2019-11-15 10:00:00,24,20,43,6,78.56
2019-11-15 11:00:00,24,20,41,2,85.3
2019-11-15 12:00:00,21,17,43,6,77.57
2019-11-15 13:00:00,27,27,35,6,79.56
2019-11-15 14:00:00,28,27,37,4,72.77
2019-11-15 15:00:00,22,19,41,5,78.67
2019-11-15 16:00:00,30,27,48,6,89.15
2019-11-15 17:00:00,23,19,50,5,86.18
2019-11-15 18:00:00,34,31,36,9,79.24
2019-11-15 19:00:00,19,18,49,4,82.56
2019-11-15 20:00:00,34,32,46,6,83.2
2019-11-15 21:00:00,26,23,48,8,86.54
2019-11-15 22:00:00,28,28,44,9,72.38
2019-11-15 23:00:00,25,21,49,6,66.15
2019-11-16 00:00:00,21,19,41,2,80.95
2019-11-16 01:00:00,25,23,44,5,78.77
2019-11-16 02:00:00,23,19,39,4,83.83
2019-11-16 03:00:00,22,18,37,5,88.56
2019-11-16 04:00:00,25,22,30,5,84.1
2019-11-16 05:00:00,22,18,41,2,87.71
2019-11-16 06:00:00,30,30,45,4,80.11
2019-11-16 07:00:00,31,30,49,11,80.86
2019-11-16 08:00:00,21,19,51,3,86.12
2019-11-16 09:00:00,24,20,56,5,87.15
2019-11-16 10:00:00,24,21,42,6,87.84
2019-11-16 11:00:00,23,19,41,9,83.89
2019-11-16 12:00:00,20,20,62,5,76.29
2019-11-16 13:00:00,25,21,45,3,82.51
2019-11-16 14:00:00,26,26,39,3,84.21
2019-11-16 15:00:00,23,19,41,6,87.21
2019-11-16 16:00:00,20,19,41,5,78.72
2019-11-16 17:00:00,24,21,48,5,79.21
2019-11-16 18:00:00,28,28,43,8,82.66
2019-11-16 19:00:00,33,29,43,6,75.44
2019-11-16 20:00:00,21,19,49,4,76.35
2019-11-16 21:00:00,21,21,43,3,80.77
2019-11-16 22:00:00,17,16,43,5,78.65
2019-11-16 23:00:00,37,36,40,6,80.44
2019-11-17 00:00:00,18,16,50,5,77.75
2019-11-17 01:00:00,26,22,49,4,82.75
2019-11-17 02:00:00,26,22,46,6,83.49
2019-11-17 03:00:00,16,12,44,5,85.25
2019-11-17 04:00:00,23,19,51,7,80.49
2019-11-17 05:00:00,26,22,37,8,89.92
2019-11-17 06:00:00,25,23,51,5,77.72
2019-11-17 07:00:00,23,22,47,3,78.89
2019-11-17 08:00:00,22,20,39,7,92.59
2019-11-17 09:00:00,24,21,36,8,73.18
2019-11-17 10:00:00,27,24,41,7,85.62
2019-11-17 11:00:00,19,19,44,6,80.25
2019-11-17 12:00:00,25,21,49,6,81.1
2019-11-17 13:00:00,21,20,48,1,90.19
2019-11-17 14:00:00,20,20,47,3,75.31
2019-11-17 15:00:00,19,16,49,3,88.65
2019-11-17 16:00:00,24,24,51,4,81.36
2019-11-17 17:00:00,18,15,55,2,83.17
2019-11-17 18:00:00,42,39,42,10,78.0
2019-11-17 19:00:00,16,14,44,4,78.82
2019-11-17 20:00:00,23,23,39,4,74.02
2019-11-17 21:00:00,26,23,44,7,86.18
2019-11-17 22:00:00,21,20,40,3,88.07
2019-11-17 23:00:00,17,14,52,4,81.13
2019-11-18 00:00:00,25,23,44,5,83.0
2019-11-18 01:00:00,32,32,39,7,85.35
2019-11-18 02:00:00,23,20,41,6,78.52
2019-11-18 03:00:00,29,25,42,4,82.4
2019-11-18 04:00:00,23,19,37,4,87.28
2019-11-18 05:00:00,31,28,45,6,87.14
2019-11-18 06:00:00,26,26,51,2,83.92
2019-11-18 07:00:00,24,22,36,3,76.88
2019-11-18 08:00:00,31,30,47,6,84.34
2019-11-18 09:00:00,25,25,33,2,74.42
2019-11-18 10:00:00,21,19,48,4,89.31
2019-11-18 11:00:00,24,21,39,4,74.27
2019-11-18 12:00:00,23,22,52,6,82.96
2019-11-18 13:00:00,28,28,49,5,78.11
2019-11-18 14:00:00,22,19,47,4,82.99
2019-11-18 15:00:00,30,29,44,5,73.56
2019-11-18 16:00:00,33,30,40,9,77.3
2019-11-18 17:00:00,27,23,46,9,85.64
2019-11-18 18:00:00,30,26,45,8,84.1
2019-11-18 19:00:00,31,29,46,7,86.08
2019-11-18 20:00:00,24,23,40,6,80.86
2019-11-18 21:00:00,23,19,52,5,67.52
2019-11-18 22:00:00,21,18,53,3,86.2
2019-11-18 23:00:00,20,18,42,4,85.32
2019-11-19 00:00:00,27,23,45,6,91.98
2019-11-19 01:00:00,30,28,45,2,81.21
2019-11-19 02:00:00,17,16,45,5,71.75
2019-11-19 03:00:00,27,23,40,2,79.21
2019-11-19 04:00:00,15,11,47,0,87.49
2019-11-19 05:00:00,26,26,39,9,80.84
2019-11-19 06:00:00,19,19,46,2,86.92
2019-11-19 07:00:00,32,31,34,6,87.03
2019-11-19 08:00:00,30,29,48,5,75.26
2019-11-19 09:00:00,28,28,46,6,76.25
2019-11-19 10:00:00,21,17,41,7,77.79
2019-11-19 11:00:00,27,25,47,6,83.21
2019-11-19 12:00:00,18,17,53,4,72.7
2019-11-19 13:00:00,25,25,53,5,78.29
2019-11-19 14:00:00,36,34,48,7,82.97
2019-11-19 15:00:00,26,26,47,4,89.21
2019-11-19 16:00:00,26,23,50,2,82.78
2019-11-19 17:00:00,24,20,49,5,78.24
2019-11-19 18:00:00,33,31,40,6,73.53
2019-11-19 19:00:00,23,23,47,6,83.82
2019-11-19 20:00:00,21,19,43,4,85.43
2019-11-19 21:00:00,21,18,54,2,80.28
2019-11-19 22:00:00,23,20,48,5,78.68
2019-11-19 23:00:00,20,16,43,5,79.01
2019-11-20 00:00:00,30,30,44,5,82.77
2019-11-20 01:00:00,35,35,37,2,79.33
2019-11-20 02:00:00,23,23,45,6,81.39
2019-11-20 03:00:00,22,21,42,4,82.94
2019-11-20 04:00:00,19,15,46,1,83.33
2019-11-20 05:00:00,26,23,59,5,89.33
2019-11-20 06:00:00,29,25,44,8,89.33
2019-11-20 07:00:00,31,30,37,8,81.55
2019-11-20 08:00:00,25,25,42,5,86.47
2019-11-20 09:00:00,24,21,44,7,83.54
2019-11-20 10:00:00,25,25,43,8,89.03
2019-11-20 11:00:00,22,21,46,1,83.39
2019-11-20 12:00:00,19,18,44,4,70.47
2019-11-20 13:00:00,29,29,47,5,84.19
2019-11-20 14:00:00,25,25,46,1,81.58
2019-11-20 15:00:00,24,22,53,7,82.22
2019-11-20 16:00:00,22,19,48,3,75.96
2019-11-20 17:00:00,33,30,50,3,83.4
2019-11-20 18:00:00,20,16,41,3,91.06
2019-11-20 19:00:00,29,25,48,9,83.5
2019-11-20 20:00:00,26,25,48,4,79.42
2019-11-20 21:00:00,20,17,39,3,75.25
2019-11-20 22:00:00,21,20,42,1,77.8
2019-11-20 23:00:00,16,16,46,5,81.16
2019-11-21 00:00:00,24,21,46,4,85.4
2019-11-21 01:00:00,33,32,46,5,76.3
2019-11-21 02:00:00,27,25,44,8,78.38
2019-11-21 03:00:00,24,22,46,2,80.01
2019-11-21 04:00:00,28,25,43,2,78.11
2019-11-21 05:00:00,26,23,45,2,85.46
2019-11-21 06:00:00,26,22,49,1,84.08
2019-11-21 07:00:00,27,24,43,8,78.02
2019-11-21 08:00:00,35,31,49,11,82.55
2019-11-21 09:00:00,21,19,47,2,85.82
2019-11-21 10:00:00,26,24,52,3,83.51
2019-11-21 11:00:00,16,14,46,2,74.28
2019-11-21 12:00:00,27,27,48,7,82.82
2019-11-21 13:00:00,24,21,30,9,82.97
2019-11-21 14:00:00,28,26,39,4,81.05
2019-11-21 15:00:00,24,20,46,4,83.85
2019-11-21 16:00:00,29,25,49,5,86.02
2019-11-21 17:00:00,29,28,46,2,82.8
2019-11-21 18:00:00,31,30,43,7,85.65
2019-11-21 19:00:00,20,20,39,4,81.94
2019-11-21 20:00:00,19,15,43,6,95.12
2019-11-21 21:00:00,26,25,47,5,83.43
2019-11-21 22:00:00,20,17,46,5,80.89
2019-11-21 23:00:00,22,19,49,2,78.0
2019-11-22 00:00:00,21,18,44,6,86.4
2019-11-22 01:00:00,23,20,45,8,81.03
2019-11-22 02:00:00,21,20,37,5,82.09
2019-11-22 03:00:00,33,33,41,3,79.63
2019-11-22 04:00:00,17,16,51,5,80.03
2019-11-22 05:00:00,32,29,48,9,73.73
2019-11-22 06:00:00,19,17,49,2,84.07
2019-11-22 07:00:00,24,21,42,7,83.14
2019-11-22 08:00:00,18,18,52,4,74.53
2019-11-22 09:00:00,30,26,46,7,88.01
2019-11-22 10:00:00,24,20,41,8,74.55
2019-11-22 11:00:00,22,19,47,3,84.33
2019-11-22 12:00:00,21,21,48,3,82.6
2019-11-22 13:00:00,28,27,47,7,81.08
2019-11-22 14:00:00,30,30,41,6,94.24
2019-11-22 15:00:00,26,23,45,8,96.33
2019-11-22 16:00:00,28,27,50,8,76.01
2019-11-22 17:00:00,23,19,42,4,79.09
2019-11-22 18:00:00,24,21,45,5,83.67
2019-11-22 19:00:00,28,24,39,6,79.0
2019-11-22 20:00:00,19,16,49,3,85.23
2019-11-22 21:00:00,16,15,42,4,94.49
2019-11-22 22:00:00,33,33,53,6,80.9
2019-11-22 23:00:00,29,25,49,5,85.58
2019-11-23 00:00:00,24,23,44,5,74.1
2019-11-23 01:00:00,21,17,35,6,79.01
2019-11-23 02:00:00,25,23,44,6,71.34
2019-11-23 03:00:00,28,27,33,4,79.36
2019-11-23 04:00:00,30,29,42,9,87.07
2019-11-23 05:00:00,20,20,54,6,74.62
